Cod. Pais de destino;Cod. Cuidad de origen;Cantidad;Valor de Dolares;Valor en pesos
ECU;IPI;264,55;447,78;1769689,31
ECU;IPI;46,10;78,24;314225,19
ECU;IPI;175,31;255,92;1029619,89
ECU;IPI;3034,20;58434,00;232751387,10
ECU;IPI;4,00;8000,00;31988080,00
ECU;IPI;317,89;269,70;1036945,25
ECU;IPI;9027,60;18436,64;72812432,98
ECU;IPI;4254,64;913,68;3581784,06
ECU;IPI;98,00;131,25;524804,43
ECU;IPI;357,00;447,17;1752738,15
ECU;IPI;12500,00;5000,00;19224050,00
ECU;IPI;1532,66;2770,18;10915616,22
ECU;IPI;42,00;83,24;335475,08
ECU;IPI;531,30;1051,87;4241592,82
ECU;IPI;45,00;98,84;395212,72
ECU;IPI;3283,52;16256,80;65762332,48
ECU;IPI;534,36;2645,65;10702236,27
ECU;IPI;297,31;1472,00;5954563,84
ECU;IPI;6875,13;25423,91;100318109,97
ECU;IPI;3293,92;23685,10;93483926,69
ECU;IPI;79,09;639,95;2561944,70
ECU;IPI;108,00;2070,18;8193767,37
ECU;IPI;63,00;1971,47;7882942,50
ECU;IPI;16,00;161,05;644108,20
ECU;IPI;241,00;2206,88;8725871,54
ECU;IPI;57,00;560,65;2207557,80
ECU;IPI;185,00;2922,72;11493859,44
ECU;IPI;1230,00;7383,46;29133158,11
ECU;IPI;480,00;1230,81;4740544,23
ECU;IPI;1,00;9,47;37241,62
ECU;IPI;1702,00;8794,62;34912520,24
ECU;IPI;49,00;534,82;2108999,78
ECU;IPI;224,00;959,89;3855308,80
ECU;IPI;18,00;280,61;1123998,08
ECU;IPI;50,00;964,97;3794831,37
ECU;IPI;76,00;1601,12;6296548,50
ECU;IPI;173,00;2954,05;11649296,11
ECU;IPI;43,00;1109,91;4489830,13
ECU;IPI;213,00;2646,89;10600701,79
ECU;IPI;37,00;540,72;2187331,35
ECU;IPI;218,00;3716,72;14475314,09
ECU;IPI;5,00;74,02;295969,71
ECU;IPI;20,00;291,89;1180759,26
ECU;IPI;235,00;3795,93;14737524,60
ECU;IPI;125,00;1386,69;5453283,22
ECU;IPI;1273,00;16049,54;63723584,89
ECU;IPI;116,00;1587,75;6243969,77
ECU;IPI;850,00;10509,81;41865402,93
ECU;IPI;10,00;135,50;541798,10
ECU;IPI;346,00;3443,16;13546043,68
ECU;IPI;12,00;284,28;1093002,58
ECU;IPI;446,00;4796,09;18733710,58
ECU;IPI;66,00;481,62;1925762,38
ECU;IPI;44,00;324,32;1275417,58
ECU;IPI;365,00;3949,84;15598295,39
ECU;IPI;21,00;72,75;286095,92
ECU;IPI;2664,00;26873,16;106330644,56
ECU;IPI;44377,25;177694,59;708081707,06
ECU;IPI;16,00;73645,00;292887916,45
ECU;IPI;1024,00;902,41;3594434,39
ECU;IPI;18720,00;2873,85;11446975,62
ECU;IPI;40702,00;9999,42;39829189,77
ECU;IPI;8004,00;859,55;3423716,58
ECU;IPI;568,00;9125,01;36346283,58
ECU;IPI;342,44;2756,00;10975770,00
ECU;IPI;32,00;492,19;1963616,61
ECU;IPI;120,00;739,20;2943864,00
ECU;IPI;89300,00;9810,00;39074701,50
ECU;IPI;1200,00;2581,00;10280510,15
ECU;IPI;22,00;230,18;916841,46
ECU;IPI;63048,00;51442,00;206961968,82
ECU;IPI;4258,00;2647,00;10541677,50
ECU;IPI;1000,00;1080,00;4301802,00
ECU;IPI;18590,00;54114,60;206828706,93
ECU;IPI;6100,00;5039,73;19804491,12
ECU;IPI;103,00;882,65;3529284,85
ECU;IPI;57071,00;524670,56;2075995484,97
ECU;IPI;11,00;171,00;682213,05
ECU;IPI;537,00;8187,34;32663802,28
ECU;IPI;63,00;976,48;3895715,77
ECU;IPI;100,00;6250,00;24990687,50
ECU;IPI;162,00;2444,73;9753372,57
ECU;IPI;176,00;2689,81;10731131,48
ECU;IPI;61,00;921,67;3677048,54
ECU;IPI;94,00;1447,82;5776150,26
ECU;IPI;7,00;115,35;460194,59
ECU;IPI;30,00;122,10;486263,25
ECU;IPI;1050,00;9828,50;39142001,25
ECU;IPI;7,00;115,94;462548,42
ECU;IPI;11,00;5661,18;22165954,00
ECU;IPI;9,00;7334,18;28716468,39
ECU;IPI;494,00;4373,82;17125386,04
ECU;IPI;42,00;8447,12;34170458,69
ECU;IPI;615,00;7070,00;28206118,50
ECU;IPI;160,00;579,84;2309212,80
ECU;IPI;2556,96;16623,60;66320683,37
ECU;IPI;6946,00;55147,35;220557966,01
ECU;IPI;377865,12;274523,58;1088110819,28
ECU;IPI;325,00;4547,25;17992376,91
ECU;IPI;200,00;2346,00;9282558,96
ECU;IPI;206,00;1116,25;4416733,35
ECU;IPI;100,00;1348,00;5333712,48
ECU;IPI;175,00;7223,89;28829678,11
ECU;IPI;1400,00;19041,00;76076573,21
ECU;IPI;118750,00;134187,50;530884932,73
ECU;IPI;1561,43;7072,50;28279461,97
ECU;IPI;7028,39;34475,65;137352751,23
ECU;IPI;533,80;1402,40;5607510,42
ECU;IPI;4773,60;85144,61;337867641,12
ECU;IPI;605,00;13424,75;53576566,27
ECU;IPI;269,00;4578,89;18268462,12
ECU;IPI;176,00;1253,82;5001042,85
ECU;IPI;19,00;91,77;366121,00
ECU;IPI;22,00;87,78;350202,69
ECU;IPI;250,00;1905,02;7574680,31
ECU;IPI;169,00;1127,23;4425245,71
ECU;IPI;1582,00;9766,00;38695953,15
ECU;IPI;30,00;168,30;671441,26
ECU;IPI;61850,00;229259,26;912434182,69
ECU;IPI;9480,00;27710,29;110170712,51
ECU;IPI;113,00;1290,46;5150071,00
ECU;IPI;5820,00;42120,91;167542529,02
ECU;IPI;2,00;11,48;45800,03
ECU;IPI;376,00;243,82;972732,08
ECU;IPI;213,00;2945,79;11752376,49
ECU;IPI;463,00;7979,41;31835299,74
ECU;IPI;673,00;13068,69;51937434,84
ECU;IPI;4183,00;46807,84;186111139,81
ECU;IPI;323,00;3636,98;14511396,16
ECU;IPI;514,00;6376,30;25314357,85
ECU;IPI;2374,00;27091,88;107954549,79
ECU;IPI;60,00;628,80;2509465,34
ECU;IPI;178,00;1149,88;4587503,75
ECU;IPI;466,00;4633,63;18492261,29
ECU;IPI;440,00;2600,40;10374968,17
ECU;IPI;163,00;726,44;2898168,70
ECU;IPI;5696,00;30216,47;122232268,77
ECU;IPI;22752,00;151114,60;596799424,61
ECU;IPI;5900,64;6906,40;27326967,26
ECU;IPI;24696,57;99692,17;396419656,22
ECU;IPI;265863,86;183799,68;732814056,09
ECU;IPI;2000,00;5460,00;21603909,60
ECU;IPI;2903,00;3764,67;15228918,37
ECU;IPI;190,61;436817,72;1718210029,32
ECU;IPI;2000,00;6313,03;24272400,87
ECU;IPI;693,00;882,34;3514492,57
ECU;IPI;440,00;880,58;3542758,26
ECU;IPI;5,00;28,65;114117,24
ECU;IPI;22,00;254,72;1013295,77
ECU;IPI;27,00;427,76;1691245,34
ECU;IPI;4,00;70,32;280095,10
ECU;IPI;25,00;141,00;561624,15
ECU;IPI;996,00;2716,74;10818741,97
ECU;IPI;8,00;48,72;191263,51
ECU;IPI;11,00;97,68;383469,21
ECU;IPI;5,00;87,60;348923,94
ECU;IPI;11,00;115,36;455791,73
ECU;IPI;5,00;89,00;354500,35
ECU;IPI;1,00;8,96;35689,02
ECU;IPI;613,07;5204,80;20940003,40
ECU;IPI;78,00;1665,45;6538173,63
ECU;IPI;881,69;199125,69;796484838,68
ECU;IPI;100,00;483,00;1911115,08
ECU;IPI;7000,00;34645,12;132415380,89
ECU;IPI;1723,79;114316,33;459918602,01
ECU;IPI;400,00;1010,99;4026924,81
ECU;IPI;5975,36;36326,90;144695491,73
ECU;IPI;815,37;15344,36;60713949,86
ECU;IPI;4000,00;22860,00;92473729,20
ECU;IPI;146,52;3419,46;13677532,24
ECU;IPI;40,00;467,20;1834119,74
ECU;IPI;5,00;104,40;409850,38
ECU;IPI;25,00;552,75;2201686,16
ECU;IPI;100,00;4404,00;17319126,36
ECU;IPI;165,76;351,84;1392146,43
ECU;IPI;790,02;12305,89;48590298,89
ECU;IPI;1460,00;33394,40;133528593,79
ECU;IPI;15,00;284,55;1133405,33
ECU;IPI;58680,38;459647,39;1832616369,25
ECU;IPI;148,30;505,44;2021006,89
ECU;IPI;1452,20;10269,60;41077092,69
ECU;IPI;59576,52;73923,22;294527779,20
ECU;IPI;59990,00;89816,11;355202437,63
ECU;IPI;1026,26;4236,00;16943618,76
ECU;IPI;14563,00;66626,76;262605302,18
ECU;IPI;263,94;997,92;4014841,72
ECU;IPI;1558,01;4222,80;16694434,03
ECU;IPI;183,33;594,00;2375946,54
ECU;IPI;16252,47;47150,40;186323125,29
ECU;IPI;4968,92;24021,13;94902228,64
ECU;IPI;12421,99;42702,33;170689174,64
ECU;IPI;13348,30;25965,67;103719591,97
ECU;IPI;200,00;680,34;2691343,39
ECU;IPI;8259,20;6710,27;26893660,37
ECU;IPI;375,12;1302,32;5239506,84
ECU;IPI;533,50;1860,00;7439832,60
ECU;IPI;5238,00;18360,00;72408351,60
ECU;IPI;10720,00;29701,11;119700378,32
ECU;IPI;1009,50;8734,97;34860217,07
ECU;IPI;1800,00;5640,46;22555433,79
ECU;IPI;3000,00;12000,00;47874600,00
ECU;IPI;800,00;5063,00;20480948,86
ECU;IPI;59120,00;35685,00;141196980,60
ECU;IPI;6492,24;4435,65;17667859,29
ECU;IPI;1498,00;9788,44;39596393,25
ECU;IPI;29201,98;120435,72;479173299,28
ECU;IPI;131,72;92,73;369357,49
ECU;IPI;9964,02;7001,39;27887586,57
ECU;IPI;58,77;203,40;813296,93
ECU;IPI;3514,74;2460,63;9801058,38
ECU;IPI;98100,00;14255,50;56405592,18
ECU;IPI;6000,00;9390,00;37153976,40
ECU;IPI;1200,00;432,00;1727356,32
ECU;IPI;5876,00;5773,72;23070116,56
ECU;IPI;900,00;8025,00;32088042,75
ECU;IPI;9862,00;12729,40;50898633,19
ECU;IPI;7500,00;579,71;2308695,07
ECU;IPI;21,32;170,00;663761,90
ECU;IPI;3,75;191,60;766114,51
ECU;IPI;200,00;2957,05;11608698,17
ECU;IPI;5434,00;15248,58;60971599,61
ECU;IPI;313,00;6281,06;25062344,61
ECU;IPI;425,00;20722,00;82671455,10
ECU;IPI;2796,00;2641,20;10560864,61
ECU;IPI;154822,00;246,00;983633,46
ECU;IPI;2214,21;1494,39;5952379,52
ECU;IPI;14,50;52,00;204140,04
ECU;IPI;15,00;347,82;1407008,42
ECU;IPI;6,00;137,51;547633,57
ECU;IPI;75,00;553,59;2239393,33
ECU;IPI;72,00;835,23;3378689,10
ECU;IPI;14,00;204,07;812708,77
ECU;IPI;63,00;597,58;2417342,56
ECU;IPI;14,00;221,26;895045,37
ECU;IPI;191,00;2306,16;9292065,88
ECU;IPI;306,00;2259,72;9141064,53
ECU;IPI;57,00;1150,59;4614220,65
ECU;IPI;84,00;1553,74;6187769,55
ECU;IPI;153,00;2396,22;9542946,15
ECU;IPI;16,00;185,43;750105,14
ECU;IPI;27,00;276,31;1100404,57
ECU;IPI;15,00;458,43;1854450,20
ECU;IPI;15,00;316,14;1278855,85
ECU;IPI;174,00;867,36;3468147,63
ECU;IPI;12960,00;5726,40;22897067,66
ECU;IPI;123000,00;17220,00;68135407,20
ECU;IPI;46,00;544,43;2172754,79
ECU;IPI;109,00;1639,36;6556505,56
ECU;IPI;105,00;2783,06;11130653,65
ECU;IPI;18,00;305,25;1220826,00
ECU;IPI;2,50;20,16;80609,96
ECU;IPI;192550,53;654292,18;2583575331,83
ECU;IPI;14,00;486,56;1945962,66
ECU;IPI;2400,00;3074,06;12435248,99
ECU;IPI;55,76;2116,68;8562436,26
ECU;IPI;1285,00;3146,00;12447966,96
ECU;IPI;1,60;4,50;17997,43
ECU;IPI;1580,00;158913,67;630918264,06
ECU;IPI;365,00;44417,31;175444025,27
ECU;IPI;346,00;2692,80;10769665,10
ECU;IPI;3024,00;1144,80;4577494,24
ECU;IPI;10500,00;8473,00;33850846,23
ECU;IPI;50,00;220,50;878141,25
ECU;IPI;650,00;10222,33;40874088,72
ECU;IPI;3866,00;17427,99;67007310,23
ECU;IPI;2502,00;6965,70;27858829,55
ECU;IPI;156,00;614,50;2457649,73
ECU;IPI;25,00;424,25;1696367,86
ECU;IPI;253,00;1658,86;6632968,29
ECU;IPI;108,00;355,06;1420037,61
ECU;IPI;41,00;724,99;2898879,76
ECU;IPI;97,00;1423,25;5677306,87
ECU;IPI;40,00;881,40;3524286,71
ECU;IPI;50,00;1754,50;7015385,79
ECU;IPI;10,00;1524,50;6095728,49
ECU;IPI;12,00;108,00;430110,00
ECU;IPI;1695,00;1593,95;6347905,87
ECU;IPI;1,00;2927,00;11706331,61
ECU;IPI;4,00;212044,00;847860054,44
ECU;IPI;6,00;86,71;335693,42
ECU;IPI;50,00;205,00;816412,50
ECU;IPI;12,00;2988,70;11927543,05
ECU;IPI;1850,00;146767,46;580581045,49
ECU;IPI;60,00;542,40;2146146,62
ECU;IPI;261,00;7974,35;31856346,12
ECU;IPI;1,00;9971,64;38112106,66
ECU;IPI;9,00;4963,41;18970401,19
ECU;IPI;1786,00;443916,00;1774082946,48
ECU;IPI;1712,00;472565,00;1881136484,94
ECU;IPI;82,00;28700,00;114335606,00
ECU;IPI;336,00;35879,00;142156979,31
ECU;IPI;82,00;16810,00;67401716,30
ECU;IPI;132,00;37283,00;146660187,65
ECU;IPI;120,00;18112,40;71666419,82
ECU;IPI;101,00;1384,67;5537890,73
ECU;IPI;2,00;19726,00;78697863,30
ECU;IPI;1,00;457820,00;1807720582,80
ECU;IPI;1,00;53000,00;211446150,00
ECU;IPI;16,00;30140,36;120516530,86
ECU;IPI;16,00;499,52;1976480,75
ECU;IPI;2,00;332,16;1314277,40
ECU;IPI;8,00;1122,44;4441225,69
ECU;IPI;80,00;3134,48;12402385,08
ECU;IPI;6,00;15355,00;61397121,05
ECU;IPI;161,00;5425,56;21467638,78
ECU;IPI;8,00;228,96;905939,76
ECU;IPI;108,00;3632,68;14373642,91
ECU;IPI;1,00;1611,43;6518588,86
ECU;IPI;5,00;4860,00;19432758,60
ECU;IPI;23,00;22468,33;86985016,17
ECU;IPI;25,00;8570,00;34267230,70
ECU;IPI;2,00;319,58;1254597,57
ECU;IPI;1,00;60000,00;239373000,00
ECU;IPI;56,00;98471,90;385559831,41
ECU;IPI;550,00;2573,36;10102419,48
ECU;IPI;7,00;959,00;3834571,09
ECU;IPI;60,00;2384,80;9436081,24
ECU;IPI;1,00;4720,00;18675907,20
ECU;IPI;214,00;34719,08;136600718,80
ECU;IPI;596,00;77008,68;302769678,74
ECU;IPI;105,00;11550,00;45724046,50
ECU;IPI;500,00;32222,00;127494720,72
ECU;IPI;1000,00;7658,93;30067197,62
ECU;IPI;100,00;1478,48;5804172,42
ECU;IPI;2250,00;6464,61;25378571,99
ECU;IPI;10,00;5700,00;22700250,00
ECU;IPI;60,00;1541,40;6051181,87
ECU;IPI;1,00;44480,93;175961221,36
ECU;IPI;50,00;572,50;2289146,97
ECU;IPI;1000,00;18000,00;71989740,00
ECU;IPI;200,00;140,00;557550,00
ECU;IPI;90,00;1062,00;4229415,00
ECU;IPI;23,17;468,82;1840479,49
ECU;IPI;3440,00;10419,60;41672460,82
ECU;IPI;38424,00;103824,26;412525231,26
ECU;IPI;52,00;423,68;1623558,73
ECU;IPI;30,00;1938,00;7734325,44
ECU;IPI;840,00;1226,00;4903889,66
ECU;IPI;336,00;2751,40;11024431,89
ECU;IPI;136400,00;19407,48;77452923,78
ECU;IPI;50,00;166,50;663086,25
ECU;IPI;15,00;1384,07;5475214,83
ECU;IPI;1,00;21027,15;84596640,15
ECU;IPI;2,00;108,36;414157,33
ECU;IPI;25,00;4656,18;18230946,85
ECU;IPI;32,00;12217,12;47835278,16
ECU;IPI;117,00;10303,40;40342241,46
ECU;IPI;29,00;2827,74;11261474,55
ECU;IPI;420,00;1019,40;4018928,45
ECU;IPI;175,98;3407,65;13024208,67
ECU;IPI;1925,00;19571,50;78107507,88
ECU;IPI;26460,00;25377,52;101065973,40
ECU;IPI;6285,00;29746,50;115162087,41
ECU;IPI;4866,18;34913,40;137856956,42
ECU;IPI;200272,00;18435,21;72943701,50
ECU;IPI;17000,00;54905,00;217245907,80
ECU;IPI;666,65;966,73;3824267,87
ECU;IPI;3501,05;6566,56;25787617,41
ECU;IPI;2048,27;3009,55;11905418,65
ECU;IPI;172,50;260,44;1030269,38
ECU;IPI;501,00;880,47;3483033,66
ECU;IPI;41,85;58,35;230825,59
ECU;IPI;1897,65;3544,46;14021183,75
ECU;IPI;6136,30;10827,72;42833160,99
ECU;IPI;4951,80;11894,40;47052819,07
ECU;IPI;22,50;30,77;121722,42
ECU;IPI;361,50;453,64;1794545,40
ECU;IPI;88,68;137,15;542548,94
ECU;IPI;642,00;809,03;3200425,59
ECU;IPI;630,00;1425,04;5637287,23
ECU;IPI;194,88;413,51;1635795,93
ECU;IPI;132,72;267,66;1058830,83
ECU;IPI;10976,85;17353,59;68169039,23
ECU;IPI;4042,05;4838,21;19047872,98
ECU;IPI;22,50;32,50;128566,10
ECU;IPI;307,68;412,71;1632631,23
ECU;IPI;51,75;82,41;323871,94
ECU;IPI;522,40;748,59;2954936,25
ECU;IPI;3,20;3,77;14913,66
ECU;IPI;112,80;173,69;687096,79
ECU;IPI;29,87;449,20;1776981,29
ECU;IPI;32312,62;257359,75;1018919445,82
ECU;IPI;80,64;493,76;1933282,71
ECU;IPI;216,56;1499,23;5884644,79
ECU;IPI;47,64;453,74;1794940,99
ECU;IPI;606,75;5111,83;20221786,06
ECU;IPI;65,56;642,95;2543433,04
ECU;IPI;14,78;202,96;796489,04
ECU;IPI;5597,41;34342,18;134898067,89
ECU;IPI;3570,39;24214,36;95063731,98
ECU;IPI;1055,59;8218,98;32307675,05
ECU;IPI;1088,21;8451,66;33433752,76
ECU;IPI;12,00;114,35;457334,82
ECU;IPI;18,00;133,46;533763,92
ECU;IPI;144,00;761,88;3047085,72
ECU;IPI;602,00;4776,70;19104077,27
ECU;IPI;383,00;1628,93;6514791,50
ECU;IPI;104,00;486,39;1945282,75
ECU;IPI;2,00;29,70;118783,07
ECU;IPI;34,00;396,23;1584694,14
ECU;IPI;2,00;23,03;91103,91
ECU;IPI;149,00;1262,96;5051120,11
ECU;IPI;1,00;7,41;29635,77
ECU;IPI;3,00;28,56;114223,72
ECU;IPI;18,00;216,16;864516,78
ECU;IPI;15,00;174,82;699180,35
ECU;IPI;160,00;1515,59;6061496,11
ECU;IPI;30,00;207,60;830281,66
ECU;IPI;146,00;1556,97;6226992,52
ECU;IPI;259,00;2540,15;10159152,11
ECU;IPI;25,00;11403,00;45595009,53
ECU;IPI;555,56;12048,29;48472800,81
ECU;IPI;5305,00;13553,41;53067428,11
ECU;IPI;102800,00;29966,67;114534111,04
ECU;IPI;4580,35;12077,47;46160694,21
ECU;IPI;52888,00;73526,84;291048033,60
ECU;IPI;4984,69;90701,48;362797756,86
ECU;IPI;8,97;307,68;1227913,95
ECU;IPI;259,00;9682,68;38642413,95
ECU;IPI;64,08;7387,20;29481428,73
ECU;IPI;385,33;40604,16;162412985,62
ECU;IPI;1128,61;10816,34;43166714,97
ECU;IPI;6685,09;42338,94;168969628,85
ECU;IPI;1288,96;47907,80;189559666,72
ECU;IPI;4192,74;155930,20;616978378,14
ECU;IPI;1396,30;52097,37;206136789,72
ECU;IPI;2268,94;84416,91;334017452,81
ECU;IPI;2882,90;107138,43;423921054,28
ECU;IPI;235,40;3376,52;13475286,13
ECU;IPI;696,00;4964,16;19811366,85
ECU;IPI;616,00;2654,12;10592274,42
ECU;IPI;3386,13;18189,60;72408688,68
ECU;IPI;24,00;134,63;537113,11
ECU;IPI;162,00;524,94;2094274,37
ECU;IPI;223,00;360,21;1384939,01
ECU;IPI;2266,00;2402,83;9586210,42
ECU;IPI;2346,00;5453,66;21757649,25
ECU;IPI;108,00;196,40;783547,62
ECU;IPI;130,96;1413,07;5432985,66
ECU;IPI;921,97;9948,47;38249976,94
ECU;IPI;100,00;280,50;1078469,20
ECU;IPI;2360,00;3982,50;15924066,07
ECU;IPI;768,00;1416,00;5661890,16
ECU;IPI;1,00;4000,00;15703080,00
ECU;IPI;427,20;6466,99;24717159,12
ECU;IPI;116,00;507,61;1951663,99
ECU;IPI;31,00;15955,00;62998955,70
ECU;IPI;2200,00;3777,50;15104371,52
ECU;IPI;204,00;1380,16;5306452,96
ECU;IPI;32,00;309,05;1188238,53
ECU;IPI;64,00;292,50;1166943,37
ECU;IPI;1098,00;443,72;1770243,12
ECU;IPI;5172,00;3045,42;12149855,36
ECU;IPI;54,00;226,48;903553,28
ECU;IPI;22763,52;14592,78;58369806,64
ECU;IPI;2000,00;91093,02;348162077,09
ECU;IPI;4500,00;20021,87;76524588,23
ECU;IPI;3620,00;38520,10;153729096,67
ECU;IPI;1876,39;9137,07;36078086,36
ECU;IPI;14135,14;43467,97;174880771,58
ECU;IPI;1,00;651,00;2603030,01
ECU;IPI;75229,71;52008,56;208004595,12
ECU;IPI;14680,80;19667,77;78339678,07
ECU;IPI;25000,00;16555,58;66212883,31
ECU;IPI;800,00;3507,67;13875921,59
ECU;IPI;44,00;532,17;2105200,65
ECU;IPI;5,00;312,75;1250821,73
ECU;IPI;38,00;14625,00;58244062,50
ECU;IPI;119,70;3645,08;14272055,58
ECU;IPI;1822,28;49882,71;195387451,91
ECU;IPI;17100,00;136783,00;526524943,99
ECU;IPI;93,12;3460,24;13691339,22
ECU;IPI;6327,20;11379,45;45015738,66
ECU;IPI;3536,00;8760,88;34656989,97
ECU;IPI;4,50;228,48;913789,76
ECU;IPI;288,52;7195,21;28182669,83
ECU;IPI;796,98;3648,46;14347897,31
ECU;IPI;222,00;3796,21;15182676,14
ECU;IPI;1350,00;2975,75;11771709,91
ECU;IPI;29,67;903,74;3538530,70
ECU;IPI;953,51;4169,64;16484117,71
ECU;IPI;4218,00;26076,85;104292536,18
ECU;IPI;1237,00;3246,21;12841617,21
ECU;IPI;6092,50;24576,94;97245053,11
ECU;IPI;30,00;33,90;135580,67
ECU;IPI;320,00;1691,60;6765435,78
ECU;IPI;19,00;128,61;520255,74
ECU;IPI;2416,00;1876,28;7504050,50
ECU;IPI;7770,00;4746,29;18793025,46
ECU;IPI;36,00;104,42;412306,54
ECU;IPI;6940,00;1377,42;5571966,93
ECU;IPI;326,00;83634,34;335360803,77
ECU;IPI;30,00;29,46;119172,18
ECU;IPI;38,00;771,66;3121534,46
ECU;IPI;7,90;15800,00;62933770,00
ECU;IPI;1024,00;908,77;3558225,32
ECU;IPI;28965,00;7994,90;31303471,30
ECU;IPI;16440,00;2503,62;9802748,85
ECU;IPI;28025,00;3411,03;13355649,19
ECU;IPI;0,60;106,47;420401,05
ECU;IPI;0,30;57,48;226962,07
ECU;IPI;5072,00;8205,76;32818362,71
ECU;IPI;0,29;70,69;285956,60
ECU;IPI;337,48;2926,00;11702332,18
ECU;IPI;10,00;124,00;495929,32
ECU;IPI;6,00;165,12;660385,88
ECU;IPI;1775000,00;3421,93;13511627,48
ECU;IPI;142,70;1467,80;5747068,15
ECU;IPI;160,00;24842,74;98296759,92
ECU;IPI;6,00;72,48;286190,17
ECU;IPI;4,00;1014,88;3973691,59
ECU;IPI;1,00;114,53;450399,53
ECU;IPI;74,00;3543,40;13991256,63
ECU;IPI;14,00;310,38;1228099,16
ECU;IPI;9,00;132,54;536153,45
ECU;IPI;148,00;1467,20;5641105,23
ECU;IPI;3,00;3940,01;15426833,35
ECU;IPI;16,00;16239,60;63585017,02
ECU;IPI;50,00;193,54;757792,32
ECU;IPI;74,00;2137,26;8645686,89
ECU;IPI;5,00;142,36;575877,51
ECU;IPI;12,00;11,79;47693,14
ECU;IPI;74,00;3632,42;14693938,03
ECU;IPI;1412,00;5116,98;20204600,20
ECU;IPI;15546,00;3418,31;13827815,97
ECU;IPI;1000,00;165,97;671385,16
ECU;IPI;86,00;150,00;597375,00
ECU;IPI;76,24;82,98;317153,70
ECU;IPI;20,00;4,00;15932,60
ECU;IPI;351,00;1018,00;4061361,90
ECU;IPI;3870,00;173,76;694940,95
ECU;IPI;20,00;10,00;39985,10
ECU;IPI;5500,00;37,95;151778,36
ECU;IPI;150,00;45,00;179932,95
ECU;IPI;38,15;197,70;790687,31
ECU;IPI;127,42;555,76;2199008,93
ECU;IPI;8,00;3528,08;13850430,62
ECU;IPI;4,00;0,28;1117,44
ECU;IPI;4,41;37,45;149458,45
ECU;IPI;9,00;108,45;432810,93
ECU;IPI;2,00;288,98;1153284,50
ECU;IPI;24,39;207,26;827149,78
ECU;IPI;12,08;102,62;409544,10
ECU;IPI;127,95;1087,41;4339722,82
ECU;IPI;2,97;25,25;100769,72
ECU;IPI;41,50;6083,38;24278039,57
ECU;IPI;94,80;805,72;3215531,83
ECU;IPI;81,38;691,59;2760052,69
ECU;IPI;7,97;67,73;270302,30
ECU;IPI;0,26;2,23;8899,66
ECU;IPI;38,14;324,10;1293444,20
ECU;IPI;0,15;1,30;5188,14
ECU;IPI;24,00;18617,28;74299330,39
ECU;IPI;8,00;1169,76;4668371,77
ECU;IPI;1,00;21,52;85883,73
ECU;IPI;27,22;231,33;923210,27
ECU;IPI;2,00;280,02;1117526,21
ECU;IPI;22,54;191,54;764413,15
ECU;IPI;2,00;33565,37;133955363,82
ECU;IPI;31,00;23865,98;95246262,25
ECU;IPI;2,00;23042,23;91958774,86
ECU;IPI;2,00;826,29;3297624,22
ECU;IPI;1,00;195,46;780057,40
ECU;IPI;2,00;2263,48;9033277,06
ECU;IPI;1,00;173,46;692258,04
ECU;IPI;1,00;1610,46;6427152,60
ECU;IPI;2,00;460,71;1838638,32
ECU;IPI;13,00;7011,04;27980219,31
ECU;IPI;5,00;95,56;381368,49
ECU;IPI;1,00;801,06;3196934,33
ECU;IPI;6,00;976,74;3898052,13
ECU;IPI;1,00;2711,14;10819834,40
ECU;IPI;16,00;902,88;3603285,73
ECU;IPI;3,00;1596,96;6373275,71
ECU;IPI;1,00;109,11;435444,91
ECU;IPI;169,40;941,50;3702533,48
ECU;IPI;22,40;440,00;1730339,60
ECU;IPI;29,40;315,00;1238765,85
ECU;IPI;800,00;56,00;220225,04
ECU;IPI;4140,00;2033,40;7996528,50
ECU;IPI;4000,00;320,00;1258428,80
ECU;IPI;152,50;5,00;19915,75
ECU;IPI;0,01;1173,76;4684335,30
ECU;IPI;220,00;1,00;3999,91
ECU;IPI;18,00;189647,64;750390196,04
ECU;IPI;560,00;14755,12;57642147,55
ECU;IPI;4000,00;19000,00;75998290,00
ECU;IPI;720,00;9648,00;38815930,08
ECU;IPI;79360,00;73435,76;289927327,37
ECU;IPI;48600,00;45708,84;179754127,08
ECU;IPI;693850,00;49809,46;192794910,74
ECU;IPI;1189,00;1290,55;5177258,04
ECU;IPI;138,00;216,35;858281,16
ECU;IPI;4351,32;83772,00;333449487,41
ECU;IPI;937,82;4228,07;16554712,11
ECU;IPI;7588,95;35640,45;142508695,72
ECU;IPI;172,00;101355,00;406423870,54
ECU;IPI;869,88;20299,72;79043845,02
ECU;IPI;2188,00;6557,95;26083638,14
ECU;IPI;676,00;16869,50;67502637,79
ECU;IPI;10,00;58,00;234622,76
ECU;IPI;10500,00;15057,00;59213007,63
ECU;IPI;12000,00;35760,00;141493737,60
ECU;IPI;340,00;8921,60;34301856,89
ECU;IPI;49250,00;83754,25;327699694,17
ECU;IPI;2973,42;40658,80;159750802,24
ECU;IPI;40,52;2406,96;9318425,29
ECU;IPI;194,72;30772,20;119133033,69
ECU;IPI;359,45;3250,60;12584535,37
ECU;IPI;2610,55;96903,84;375761309,58
ECU;IPI;145,35;14690,65;58740710,92
ECU;IPI;107,04;6756,72;27016812,47
